txn_id,investor_id,scheme_code,state,city_tier,investor_age,income_bracket,txn_type,amount_inr,txn_date
TXN-000280,INV-00281,120123,Uttar Pradesh,Tier 3,43,5-12L,SIP,45593,2023-01-30
TXN-000281,INV-00282,120246,West Bengal,Tier 1,62,25L+,Lumpsum,41825,2023-01-31
TXN-000282,INV-00283,120369,Telangana,Tier 2,54,12-25L,SIP,8669,2023-02-01
TXN-000283,INV-00284,120492,Rajasthan,Tier 3,66,5-12L,SIP,15756,2023-02-02
TXN-000284,INV-00285,120615,Kerala,Tier 1,51,25L+,Redemption,9078,2023-02-03
TXN-000285,INV-00286,120738,Punjab,Tier 2,57,25L+,SIP,20549,2023-02-06
TXN-000286,INV-00287,120861,Haryana,Tier 3,52,12-25L,SIP,23585,2023-02-07
TXN-000287,INV-00288,120984,Maharashtra,Tier 1,26,25L+,Lumpsum,247653,2023-02-08
TXN-000288,INV-00289,121107,Karnataka,Tier 2,47,12-25L,Lumpsum,340514,2023-02-09
TXN-000289,INV-00290,121230,Tamil Nadu,Tier 3,39,5-12L,SIP,42835,2023-02-10
TXN-000290,INV-00291,121353,Delhi,Tier 1,39,5-12L,SIP,37062,2023-02-13
TXN-000291,INV-00292,121476,Gujarat,Tier 2,53,12-25L,SIP,37985,2023-02-14
TXN-000292,INV-00293,121599,Uttar Pradesh,Tier 3,29,5-12L,Redemption,32571,2023-02-15
TXN-000293,INV-00294,121722,West Bengal,Tier 1,40,25L+,Lumpsum,439238,2023-02-16
TXN-000294,INV-00295,121845,Telangana,Tier 2,48,5-12L,SIP,32581,2023-02-17
TXN-000295,INV-00296,121968,Rajasthan,Tier 3,50,5-12L,SIP,27328,2023-02-20
TXN-000296,INV-00297,122091,Kerala,Tier 1,32,12-25L,SIP,33228,2023-02-21
TXN-000297,INV-00298,122214,Punjab,Tier 2,23,25L+,Lumpsum,476715,2023-02-22
TXN-000298,INV-00299,122337,Haryana,Tier 3,48,12-25L,SIP,4883,2023-02-23
TXN-000299,INV-00300,122460,Maharashtra,Tier 1,60,5-12L,Lumpsum,82128,2023-02-24
TXN-000300,INV-00301,122583,Karnataka,Tier 2,56,25L+,Lumpsum,453736,2023-02-27
TXN-000301,INV-00302,122706,Tamil Nadu,Tier 3,64,25L+,SIP,41517,2023-02-28
TXN-000302,INV-00303,122829,Delhi,Tier 1,26,12-25L,SIP,36542,2023-03-01
TXN-000303,INV-00304,122952,Gujarat,Tier 2,42,12-25L,SIP,5398,2023-03-02
TXN-000304,INV-00305,123075,Uttar Pradesh,Tier 3,49,25L+,SIP,13489,2023-03-03
TXN-000305,INV-00306,123198,West Bengal,Tier 1,61,5-12L,SIP,18209,2023-03-06
TXN-000306,INV-00307,123321,Telangana,Tier 2,67,12-25L,SIP,13284,2023-03-07
TXN-000307,INV-00308,123444,Rajasthan,Tier 3,39,12-25L,SIP,35149,2023-03-08
TXN-000308,INV-00309,123567,Kerala,Tier 1,41,5-12L,Lumpsum,219551,2023-03-09
TXN-000309,INV-00310,123690,Punjab,Tier 2,27,25L+,Redemption,3911,2023-03-10
TXN-000310,INV-00311,123813,Haryana,Tier 3,40,12-25L,Lumpsum,108872,2023-03-13
TXN-000311,INV-00312,123936,Maharashtra,Tier 1,28,5-12L,SIP,49392,2023-03-14
TXN-000312,INV-00313,124059,Karnataka,Tier 2,66,12-25L,SIP,14717,2023-03-15
TXN-000313,INV-00314,124182,Tamil Nadu,Tier 3,60,12-25L,Lumpsum,249195,2023-03-16
TXN-000314,INV-00315,124305,Delhi,Tier 1,46,5-12L,SIP,24759,2023-03-17
TXN-000315,INV-00316,124428,Gujarat,Tier 2,46,25L+,Lumpsum,280882,2023-03-20
TXN-000316,INV-00317,124551,Uttar Pradesh,Tier 3,35,25L+,SIP,12582,2023-03-21
TXN-000317,INV-00318,124674,West Bengal,Tier 1,24,12-25L,SIP,18908,2023-03-22
TXN-000318,INV-00319,124797,Telangana,Tier 2,29,25L+,Lumpsum,431464,2023-03-23
TXN-000319,INV-00320,124920,Rajasthan,Tier 3,52,12-25L,SIP,24567,2023-03-24
TXN-000320,INV-00321,120123,Kerala,Tier 1,25,25L+,Lumpsum,279539,2023-03-27
TXN-000321,INV-00322,120246,Punjab,Tier 2,30,5-12L,SIP,16547,2023-03-28
TXN-000322,INV-00323,120369,Haryana,Tier 3,22,25L+,SIP,37026,2023-03-29
TXN-000323,INV-00324,120492,Maharashtra,Tier 1,49,25L+,Lumpsum,217174,2023-03-30
TXN-000324,INV-00325,120615,Karnataka,Tier 2,42,12-25L,SIP,17526,2023-03-31
TXN-000325,INV-00326,120738,Tamil Nadu,Tier 3,58,12-25L,SIP,10713,2023-04-03
TXN-000326,INV-00327,120861,Delhi,Tier 1,29,5-12L,SIP,1753,2023-04-04
TXN-000327,INV-00328,120984,Gujarat,Tier 2,45,5-12L,SIP,32884,2023-04-05
TXN-000328,INV-00329,121107,Uttar Pradesh,Tier 3,62,12-25L,Lumpsum,28920,2023-04-06
TXN-000329,INV-00330,121230,West Bengal,Tier 1,26,5-12L,SIP,1098,2023-04-07
TXN-000330,INV-00331,121353,Telangana,Tier 2,32,25L+,Redemption,8158,2023-04-10
TXN-000331,INV-00332,121476,Rajasthan,Tier 3,38,25L+,SIP,29554,2023-04-11
TXN-000332,INV-00333,121599,Kerala,Tier 1,62,12-25L,SIP,23412,2023-04-12
TXN-000333,INV-00334,121722,Punjab,Tier 2,51,5-12L,Redemption,10047,2023-04-13
TXN-000334,INV-00335,121845,Haryana,Tier 3,27,25L+,SIP,27986,2023-04-14
TXN-000335,INV-00336,121968,Maharashtra,Tier 1,51,25L+,SIP,26079,2023-04-17
TXN-000336,INV-00337,122091,Karnataka,Tier 2,41,25L+,SIP,18083,2023-04-18
TXN-000337,INV-00338,122214,Tamil Nadu,Tier 3,33,5-12L,Redemption,8852,2023-04-19
TXN-000338,INV-00339,122337,Delhi,Tier 1,34,25L+,SIP,14058,2023-04-20
TXN-000339,INV-00340,122460,Gujarat,Tier 2,50,12-25L,SIP,39109,2023-04-21
TXN-000340,INV-00341,122583,Uttar Pradesh,Tier 3,55,12-25L,Redemption,1120,2023-04-24
TXN-000341,INV-00342,122706,West Bengal,Tier 1,57,12-25L,SIP,45166,2023-04-25
TXN-000342,INV-00343,122829,Telangana,Tier 2,56,25L+,Lumpsum,81915,2023-04-26
TXN-000343,INV-00344,122952,Rajasthan,Tier 3,26,25L+,SIP,6730,2023-04-27
TXN-000344,INV-00345,123075,Kerala,Tier 1,26,25L+,SIP,49021,2023-04-28
TXN-000345,INV-00346,123198,Punjab,Tier 2,58,5-12L,SIP,28209,2023-05-01
TXN-000346,INV-00347,123321,Haryana,Tier 3,64,25L+,Lumpsum,438926,2023-05-02
TXN-000347,INV-00348,123444,Maharashtra,Tier 1,58,12-25L,SIP,16371,2023-05-03
TXN-000348,INV-00349,123567,Karnataka,Tier 2,54,25L+,SIP,44181,2023-05-04
TXN-000349,INV-00350,123690,Tamil Nadu,Tier 3,65,12-25L,SIP,22481,2023-05-05
TXN-000350,INV-00351,123813,Delhi,Tier 1,65,25L+,Lumpsum,206491,2023-05-08
TXN-000351,INV-00352,123936,Gujarat,Tier 2,64,5-12L,SIP,32477,2023-05-09
TXN-000352,INV-00353,124059,Uttar Pradesh,Tier 3,67,5-12L,SIP,39113,2023-05-10
TXN-000353,INV-00354,124182,West Bengal,Tier 1,51,5-12L,SIP,2628,2023-05-11
TXN-000354,INV-00355,124305,Telangana,Tier 2,37,5-12L,Lumpsum,109821,2023-05-12
TXN-000355,INV-00356,124428,Rajasthan,Tier 3,52,25L+,SIP,20801,2023-05-15
TXN-000356,INV-00357,124551,Kerala,Tier 1,27,25L+,SIP,1993,2023-05-16
TXN-000357,INV-00358,124674,Punjab,Tier 2,34,12-25L,SIP,6653,2023-05-17
TXN-000358,INV-00359,124797,Haryana,Tier 3,34,25L+,SIP,14353,2023-05-18
TXN-000359,INV-00360,124920,Maharashtra,Tier 1,64,12-25L,SIP,48382,2023-05-19
TXN-000360,INV-00361,120123,Karnataka,Tier 2,47,12-25L,Lumpsum,195727,2023-05-22
TXN-000361,INV-00362,120246,Tamil Nadu,Tier 3,59,12-25L,Lumpsum,147241,2023-05-23
TXN-000362,INV-00363,120369,Delhi,Tier 1,42,25L+,SIP,19699,2023-05-24
TXN-000363,INV-00364,120492,Gujarat,Tier 2,47,12-25L,SIP,1356,2023-05-25
TXN-000364,INV-00365,120615,Uttar Pradesh,Tier 3,41,12-25L,Lumpsum,71957,2023-05-26
TXN-000365,INV-00366,120738,West Bengal,Tier 1,49,5-12L,Lumpsum,400402,2023-05-29
TXN-000366,INV-00367,120861,Telangana,Tier 2,23,12-25L,Lumpsum,103337,2023-05-30
TXN-000367,INV-00368,120984,Rajasthan,Tier 3,66,5-12L,SIP,40049,2023-05-31
TXN-000368,INV-00369,121107,Kerala,Tier 1,52,12-25L,Lumpsum,354499,2023-06-01
TXN-000369,INV-00370,121230,Punjab,Tier 2,35,5-12L,SIP,25060,2023-06-02
TXN-000370,INV-00371,121353,Haryana,Tier 3,37,5-12L,SIP,36825,2023-06-05
TXN-000371,INV-00372,121476,Maharashtra,Tier 1,64,5-12L,Lumpsum,46709,2023-06-06
TXN-000372,INV-00373,121599,Karnataka,Tier 2,57,12-25L,SIP,28643,2023-06-07
TXN-000373,INV-00374,121722,Tamil Nadu,Tier 3,57,12-25L,SIP,4458,2023-06-08
TXN-000374,INV-00375,121845,Delhi,Tier 1,48,12-25L,Lumpsum,386853,2023-06-09
TXN-000375,INV-00376,121968,Gujarat,Tier 2,60,12-25L,SIP,26798,2023-06-12
TXN-000376,INV-00377,122091,Uttar Pradesh,Tier 3,63,5-12L,SIP,13996,2023-06-13
TXN-000377,INV-00378,122214,West Bengal,Tier 1,50,25L+,SIP,15088,2023-06-14
TXN-000378,INV-00379,122337,Telangana,Tier 2,46,25L+,SIP,15537,2023-06-15
TXN-000379,INV-00380,122460,Rajasthan,Tier 3,25,25L+,SIP,24896,2023-06-16
TXN-000380,INV-00381,122583,Kerala,Tier 1,65,25L+,SIP,15824,2023-06-19
TXN-000381,INV-00382,122706,Punjab,Tier 2,34,25L+,SIP,33069,2023-06-20
TXN-000382,INV-00383,122829,Haryana,Tier 3,25,25L+,SIP,42722,2023-06-21
TXN-000383,INV-00384,122952,Maharashtra,Tier 1,39,25L+,SIP,38924,2023-06-22
TXN-000384,INV-00385,123075,Karnataka,Tier 2,59,25L+,SIP,36675,2023-06-23
TXN-000385,INV-00386,123198,Tamil Nadu,Tier 3,33,12-25L,SIP,15407,2023-06-26
TXN-000386,INV-00387,123321,Delhi,Tier 1,29,25L+,SIP,14789,2023-06-27
TXN-000387,INV-00388,123444,Gujarat,Tier 2,50,25L+,SIP,16726,2023-06-28
TXN-000388,INV-00389,123567,Uttar Pradesh,Tier 3,38,5-12L,SIP,40869,2023-06-29
TXN-000389,INV-00390,123690,West Bengal,Tier 1,49,25L+,Redemption,33665,2023-06-30
TXN-000390,INV-00391,123813,Telangana,Tier 2,66,5-12L,SIP,44537,2023-07-03
TXN-000391,INV-00392,123936,Rajasthan,Tier 3,36,25L+,SIP,37965,2023-07-04
TXN-000392,INV-00393,124059,Kerala,Tier 1,24,5-12L,SIP,1956,2023-07-05
TXN-000393,INV-00394,124182,Punjab,Tier 2,24,12-25L,SIP,21999,2023-07-06
TXN-000394,INV-00395,124305,Haryana,Tier 3,29,25L+,SIP,32648,2023-07-07
TXN-000395,INV-00396,124428,Maharashtra,Tier 1,51,12-25L,Redemption,9426,2023-07-10
TXN-000396,INV-00397,124551,Karnataka,Tier 2,37,5-12L,Lumpsum,276272,2023-07-11
TXN-000397,INV-00398,124674,Tamil Nadu,Tier 3,40,12-25L,Lumpsum,117292,2023-07-12
TXN-000398,INV-00399,124797,Delhi,Tier 1,39,12-25L,SIP,36463,2023-07-13
TXN-000399,INV-00400,124920,Gujarat,Tier 2,45,12-25L,Redemption,10306,2023-07-14
TXN-000400,INV-00401,120123,Uttar Pradesh,Tier 3,61,12-25L,Lumpsum,403508,2023-07-17
TXN-000401,INV-00402,120246,West Bengal,Tier 1,22,25L+,Lumpsum,171521,2023-07-18
TXN-000402,INV-00403,120369,Telangana,Tier 2,59,25L+,SIP,2897,2023-07-19
TXN-000403,INV-00404,120492,Rajasthan,Tier 3,43,12-25L,SIP,35260,2023-07-20
TXN-000404,INV-00405,120615,Kerala,Tier 1,25,12-25L,Lumpsum,416229,2023-07-21
TXN-000405,INV-00406,120738,Punjab,Tier 2,48,25L+,Redemption,16590,2023-07-24
TXN-000406,INV-00407,120861,Haryana,Tier 3,50,12-25L,SIP,8733,2023-07-25
TXN-000407,INV-00408,120984,Maharashtra,Tier 1,67,12-25L,SIP,5649,2023-07-26
TXN-000408,INV-00409,121107,Karnataka,Tier 2,39,5-12L,SIP,9135,2023-07-27
TXN-000409,INV-00410,121230,Tamil Nadu,Tier 3,26,5-12L,SIP,25682,2023-07-28
TXN-000410,INV-00411,121353,Delhi,Tier 1,29,5-12L,SIP,15501,2023-07-31
TXN-000411,INV-00412,121476,Gujarat,Tier 2,26,12-25L,SIP,12702,2023-08-01
TXN-000412,INV-00413,121599,Uttar Pradesh,Tier 3,45,5-12L,SIP,42555,2023-08-02
TXN-000413,INV-00414,121722,West Bengal,Tier 1,51,25L+,Lumpsum,343523,2023-08-03
TXN-000414,INV-00415,121845,Telangana,Tier 2,60,25L+,Lumpsum,103664,2023-08-04
TXN-000415,INV-00416,121968,Rajasthan,Tier 3,23,12-25L,Lumpsum,341131,2023-08-07
TXN-000416,INV-00417,122091,Kerala,Tier 1,58,25L+,Lumpsum,272842,2023-08-08
TXN-000417,INV-00418,122214,Punjab,Tier 2,41,12-25L,SIP,47718,2023-08-09
TXN-000418,INV-00419,122337,Haryana,Tier 3,44,25L+,SIP,49847,2023-08-10
TXN-000419,INV-00420,122460,Maharashtra,Tier 1,65,5-12L,Lumpsum,186070,2023-08-11
TXN-000420,INV-00421,122583,Karnataka,Tier 2,50,12-25L,SIP,11179,2023-08-14
TXN-000421,INV-00422,122706,Tamil Nadu,Tier 3,48,5-12L,SIP,43216,2023-08-15
TXN-000422,INV-00423,122829,Delhi,Tier 1,53,25L+,SIP,6125,2023-08-16
TXN-000423,INV-00424,122952,Gujarat,Tier 2,50,25L+,SIP,7742,2023-08-17
TXN-000424,INV-00425,123075,Uttar Pradesh,Tier 3,39,5-12L,Lumpsum,300675,2023-08-18
TXN-000425,INV-00426,123198,West Bengal,Tier 1,28,5-12L,SIP,20151,2023-08-21
TXN-000426,INV-00427,123321,Telangana,Tier 2,55,12-25L,Lumpsum,71437,2023-08-22
TXN-000427,INV-00428,123444,Rajasthan,Tier 3,46,5-12L,SIP,19287,2023-08-23
TXN-000428,INV-00429,123567,Kerala,Tier 1,29,12-25L,SIP,43616,2023-08-24
TXN-000429,INV-00430,123690,Punjab,Tier 2,58,25L+,Lumpsum,198222,2023-08-25
TXN-000430,INV-00431,123813,Haryana,Tier 3,53,25L+,SIP,36203,2023-08-28
TXN-000431,INV-00432,123936,Maharashtra,Tier 1,56,5-12L,Lumpsum,203353,2023-08-29
TXN-000432,INV-00433,124059,Karnataka,Tier 2,67,5-12L,SIP,30229,2023-08-30
TXN-000433,INV-00434,124182,Tamil Nadu,Tier 3,44,25L+,SIP,31829,2023-08-31
TXN-000434,INV-00435,124305,Delhi,Tier 1,42,25L+,Lumpsum,58627,2023-09-01
TXN-000435,INV-00436,124428,Gujarat,Tier 2,31,5-12L,SIP,16260,2023-09-04
TXN-000436,INV-00437,124551,Uttar Pradesh,Tier 3,47,12-25L,SIP,28495,2023-09-05
TXN-000437,INV-00438,124674,West Bengal,Tier 1,40,12-25L,Lumpsum,31721,2023-09-06
TXN-000438,INV-00439,124797,Telangana,Tier 2,59,25L+,SIP,23147,2023-09-07
TXN-000439,INV-00440,124920,Rajasthan,Tier 3,42,12-25L,Redemption,19123,2023-09-08
TXN-000440,INV-00441,120123,Kerala,Tier 1,63,5-12L,SIP,35791,2023-09-11
TXN-000441,INV-00442,120246,Punjab,Tier 2,42,5-12L,SIP,40561,2023-09-12
TXN-000442,INV-00443,120369,Haryana,Tier 3,34,25L+,SIP,29760,2023-09-13
TXN-000443,INV-00444,120492,Maharashtra,Tier 1,29,12-25L,Lumpsum,369292,2023-09-14
TXN-000444,INV-00445,120615,Karnataka,Tier 2,51,12-25L,SIP,2734,2023-09-15
TXN-000445,INV-00446,120738,Tamil Nadu,Tier 3,66,5-12L,SIP,23523,2023-09-18
TXN-000446,INV-00447,120861,Delhi,Tier 1,29,12-25L,Lumpsum,456901,2023-09-19
TXN-000447,INV-00448,120984,Gujarat,Tier 2,53,5-12L,Lumpsum,447160,2023-09-20
TXN-000448,INV-00449,121107,Uttar Pradesh,Tier 3,36,5-12L,SIP,11206,2023-09-21
TXN-000449,INV-00450,121230,West Bengal,Tier 1,45,5-12L,SIP,48110,2023-09-22
TXN-000450,INV-00451,121353,Telangana,Tier 2,40,12-25L,SIP,25168,2023-09-25
TXN-000451,INV-00452,121476,Rajasthan,Tier 3,55,12-25L,SIP,41566,2023-09-26
TXN-000452,INV-00453,121599,Kerala,Tier 1,50,5-12L,Lumpsum,357637,2023-09-27
TXN-000453,INV-00454,121722,Punjab,Tier 2,54,25L+,SIP,47483,2023-09-28
TXN-000454,INV-00455,121845,Haryana,Tier 3,57,5-12L,Lumpsum,94967,2023-09-29
TXN-000455,INV-00456,121968,Maharashtra,Tier 1,58,12-25L,SIP,3015,2023-10-02
TXN-000456,INV-00457,122091,Karnataka,Tier 2,61,5-12L,Lumpsum,114326,2023-10-03
TXN-000457,INV-00458,122214,Tamil Nadu,Tier 3,24,25L+,SIP,26721,2023-10-04
TXN-000458,INV-00459,122337,Delhi,Tier 1,57,12-25L,SIP,16721,2023-10-05
TXN-000459,INV-00460,122460,Gujarat,Tier 2,37,12-25L,SIP,9210,2023-10-06
TXN-000460,INV-00461,122583,Uttar Pradesh,Tier 3,23,5-12L,SIP,31050,2023-10-09
TXN-000461,INV-00462,122706,West Bengal,Tier 1,24,12-25L,Redemption,27604,2023-10-10
TXN-000462,INV-00463,122829,Telangana,Tier 2,56,12-25L,SIP,12415,2023-10-11
TXN-000463,INV-00464,122952,Rajasthan,Tier 3,52,5-12L,SIP,18144,2023-10-12
TXN-000464,INV-00465,123075,Kerala,Tier 1,34,25L+,SIP,12548,2023-10-13
TXN-000465,INV-00466,123198,Punjab,Tier 2,37,5-12L,Lumpsum,374016,2023-10-16
TXN-000466,INV-00467,123321,Haryana,Tier 3,38,12-25L,Redemption,45268,2023-10-17
TXN-000467,INV-00468,123444,Maharashtra,Tier 1,64,5-12L,SIP,19558,2023-10-18
TXN-000468,INV-00469,123567,Karnataka,Tier 2,25,5-12L,SIP,8957,2023-10-19
TXN-000469,INV-00470,123690,Tamil Nadu,Tier 3,34,5-12L,Redemption,26302,2023-10-20
TXN-000470,INV-00471,123813,Delhi,Tier 1,38,5-12L,Lumpsum,400292,2023-10-23
TXN-000471,INV-00472,123936,Gujarat,Tier 2,43,25L+,SIP,2884,2023-10-24
TXN-000472,INV-00473,124059,Uttar Pradesh,Tier 3,38,5-12L,SIP,32727,2023-10-25
TXN-000473,INV-00474,124182,West Bengal,Tier 1,65,5-12L,Lumpsum,141444,2023-10-26
TXN-000474,INV-00475,124305,Telangana,Tier 2,58,5-12L,Redemption,28525,2023-10-27
TXN-000475,INV-00476,124428,Rajasthan,Tier 3,32,12-25L,Redemption,16154,2023-10-30
TXN-000476,INV-00477,124551,Kerala,Tier 1,67,5-12L,SIP,23860,2023-10-31
TXN-000477,INV-00478,124674,Punjab,Tier 2,34,12-25L,Lumpsum,327000,2023-11-01
TXN-000478,INV-00479,124797,Haryana,Tier 3,25,12-25L,SIP,23755,2023-11-02
TXN-000479,INV-00480,124920,Maharashtra,Tier 1,29,12-25L,SIP,26942,2023-11-03
TXN-000480,INV-00481,120123,Karnataka,Tier 2,44,5-12L,SIP,16046,2023-11-06
TXN-000481,INV-00482,120246,Tamil Nadu,Tier 3,52,25L+,SIP,20866,2023-11-07
TXN-000482,INV-00483,120369,Delhi,Tier 1,52,5-12L,Redemption,34643,2023-11-08
TXN-000483,INV-00484,120492,Gujarat,Tier 2,38,12-25L,SIP,38272,2023-11-09
TXN-000484,INV-00485,120615,Uttar Pradesh,Tier 3,34,12-25L,SIP,25178,2023-11-10
TXN-000485,INV-00486,120738,West Bengal,Tier 1,53,5-12L,SIP,29761,2023-11-13
TXN-000486,INV-00487,120861,Telangana,Tier 2,40,12-25L,SIP,46704,2023-11-14
TXN-000487,INV-00488,120984,Rajasthan,Tier 3,47,5-12L,SIP,15978,2023-11-15
TXN-000488,INV-00489,121107,Kerala,Tier 1,42,25L+,Lumpsum,44972,2023-11-16
TXN-000489,INV-00490,121230,Punjab,Tier 2,43,25L+,Lumpsum,339823,2023-11-17
TXN-000490,INV-00491,121353,Haryana,Tier 3,62,12-25L,SIP,21863,2023-11-20
TXN-000491,INV-00492,121476,Maharashtra,Tier 1,27,25L+,Redemption,38298,2023-11-21
TXN-000492,INV-00493,121599,Karnataka,Tier 2,54,5-12L,SIP,4165,2023-11-22
TXN-000493,INV-00494,121722,Tamil Nadu,Tier 3,62,12-25L,Lumpsum,380191,2023-11-23
TXN-000494,INV-00495,121845,Delhi,Tier 1,40,25L+,Lumpsum,88507,2023-11-24
TXN-000495,INV-00496,121968,Gujarat,Tier 2,39,12-25L,SIP,7289,2023-11-27
TXN-000496,INV-00497,122091,Uttar Pradesh,Tier 3,44,25L+,SIP,17758,2023-11-28
TXN-000497,INV-00498,122214,West Bengal,Tier 1,46,5-12L,SIP,25142,2023-11-29
TXN-000498,INV-00499,122337,Telangana,Tier 2,40,12-25L,SIP,38919,2023-11-30
TXN-000499,INV-00500,122460,Rajasthan,Tier 3,50,12-25L,Lumpsum,465989,2023-12-01
TXN-000500,INV-00501,122583,Kerala,Tier 1,62,12-25L,SIP,1303,2023-12-04
TXN-000501,INV-00502,122706,Punjab,Tier 2,61,12-25L,SIP,1533,2023-12-05
TXN-000502,INV-00503,122829,Haryana,Tier 3,50,12-25L,SIP,45737,2023-12-06
TXN-000503,INV-00504,122952,Maharashtra,Tier 1,48,5-12L,SIP,4758,2023-12-07
TXN-000504,INV-00505,123075,Karnataka,Tier 2,49,5-12L,Lumpsum,438175,2023-12-08
TXN-000505,INV-00506,123198,Tamil Nadu,Tier 3,58,5-12L,SIP,21439,2023-12-11
TXN-000506,INV-00507,123321,Delhi,Tier 1,60,5-12L,Lumpsum,208717,2023-12-12
TXN-000507,INV-00508,123444,Gujarat,Tier 2,60,25L+,SIP,1950,2023-12-13
TXN-000508,INV-00509,123567,Uttar Pradesh,Tier 3,46,25L+,SIP,42547,2023-12-14
TXN-000509,INV-00510,123690,West Bengal,Tier 1,49,5-12L,Lumpsum,282404,2023-12-15
TXN-000510,INV-00511,123813,Telangana,Tier 2,26,5-12L,SIP,12031,2023-12-18
TXN-000511,INV-00512,123936,Rajasthan,Tier 3,23,12-25L,Lumpsum,395958,2023-12-19
TXN-000512,INV-00513,124059,Kerala,Tier 1,65,25L+,SIP,42871,2023-12-20
TXN-000513,INV-00514,124182,Punjab,Tier 2,62,25L+,Redemption,33665,2023-12-21
TXN-000514,INV-00515,124305,Haryana,Tier 3,35,25L+,SIP,39407,2023-12-22
TXN-000515,INV-00516,124428,Maharashtra,Tier 1,28,5-12L,SIP,40229,2023-12-25
TXN-000516,INV-00517,124551,Karnataka,Tier 2,47,12-25L,Lumpsum,33550,2023-12-26
TXN-000517,INV-00518,124674,Tamil Nadu,Tier 3,66,5-12L,SIP,1942,2023-12-27
TXN-000518,INV-00519,124797,Delhi,Tier 1,25,5-12L,SIP,21757,2023-12-28
TXN-000519,INV-00520,124920,Gujarat,Tier 2,59,5-12L,SIP,5263,2023-12-29
TXN-000520,INV-00521,120123,Uttar Pradesh,Tier 3,34,5-12L,SIP,17142,2024-01-01
TXN-000521,INV-00522,120246,West Bengal,Tier 1,47,25L+,SIP,3210,2024-01-02
TXN-000522,INV-00523,120369,Telangana,Tier 2,42,12-25L,Lumpsum,482100,2024-01-03
TXN-000523,INV-00524,120492,Rajasthan,Tier 3,51,12-25L,SIP,13830,2024-01-04
TXN-000524,INV-00525,120615,Kerala,Tier 1,39,5-12L,SIP,12109,2024-01-05
TXN-000525,INV-00526,120738,Punjab,Tier 2,33,5-12L,SIP,43875,2024-01-08
TXN-000526,INV-00527,120861,Haryana,Tier 3,38,25L+,SIP,6403,2024-01-09
TXN-000527,INV-00528,120984,Maharashtra,Tier 1,55,5-12L,Lumpsum,28252,2024-01-10
TXN-000528,INV-00529,121107,Karnataka,Tier 2,45,25L+,SIP,27904,2024-01-11
TXN-000529,INV-00530,121230,Tamil Nadu,Tier 3,55,12-25L,SIP,49811,2024-01-12
TXN-000530,INV-00531,121353,Delhi,Tier 1,45,5-12L,SIP,22374,2024-01-15
TXN-000531,INV-00532,121476,Gujarat,Tier 2,31,12-25L,Lumpsum,67805,2024-01-16
TXN-000532,INV-00533,121599,Uttar Pradesh,Tier 3,51,25L+,Lumpsum,429208,2024-01-17
TXN-000533,INV-00534,121722,West Bengal,Tier 1,37,12-25L,SIP,31413,2024-01-18
TXN-000534,INV-00535,121845,Telangana,Tier 2,26,12-25L,SIP,31052,2024-01-19
TXN-000535,INV-00536,121968,Rajasthan,Tier 3,24,12-25L,SIP,40411,2024-01-22
TXN-000536,INV-00537,122091,Kerala,Tier 1,22,12-25L,Lumpsum,312713,2024-01-23
TXN-000537,INV-00538,122214,Punjab,Tier 2,29,12-25L,Redemption,25837,2024-01-24
TXN-000538,INV-00539,122337,Haryana,Tier 3,55,5-12L,Redemption,20806,2024-01-25
TXN-000539,INV-00540,122460,Maharashtra,Tier 1,43,12-25L,SIP,8613,2024-01-26
TXN-000540,INV-00541,122583,Karnataka,Tier 2,44,25L+,Lumpsum,380903,2024-01-29
TXN-000541,INV-00542,122706,Tamil Nadu,Tier 3,34,5-12L,SIP,35550,2024-01-30
TXN-000542,INV-00543,122829,Delhi,Tier 1,28,5-12L,SIP,42457,2024-01-31
TXN-000543,INV-00544,122952,Gujarat,Tier 2,54,5-12L,SIP,44696,2024-02-01
TXN-000544,INV-00545,123075,Uttar Pradesh,Tier 3,67,25L+,SIP,4928,2024-02-02
TXN-000545,INV-00546,123198,West Bengal,Tier 1,64,25L+,Lumpsum,221885,2024-02-05
TXN-000546,INV-00547,123321,Telangana,Tier 2,36,12-25L,SIP,29949,2024-02-06
TXN-000547,INV-00548,123444,Rajasthan,Tier 3,57,12-25L,SIP,43015,2024-02-07
TXN-000548,INV-00549,123567,Kerala,Tier 1,46,5-12L,Lumpsum,408467,2024-02-08
TXN-000549,INV-00550,123690,Punjab,Tier 2,57,12-25L,Redemption,26837,2024-02-09
TXN-000550,INV-00551,123813,Haryana,Tier 3,28,12-25L,Lumpsum,139918,2024-02-12
TXN-000551,INV-00552,123936,Maharashtra,Tier 1,41,25L+,Redemption,45121,2024-02-13
TXN-000552,INV-00553,124059,Karnataka,Tier 2,42,25L+,SIP,37220,2024-02-14
TXN-000553,INV-00554,124182,Tamil Nadu,Tier 3,59,12-25L,SIP,44805,2024-02-15
TXN-000554,INV-00555,124305,Delhi,Tier 1,27,25L+,SIP,40481,2024-02-16
TXN-000555,INV-00556,124428,Gujarat,Tier 2,22,25L+,SIP,28790,2024-02-19
TXN-000556,INV-00557,124551,Uttar Pradesh,Tier 3,67,12-25L,SIP,19976,2024-02-20
TXN-000557,INV-00558,124674,West Bengal,Tier 1,40,12-25L,Lumpsum,295431,2024-02-21
TXN-000558,INV-00559,124797,Telangana,Tier 2,59,25L+,SIP,36155,2024-02-22
